Customer_ID,Last_Purchase_Date,Days_Since_Last_Purchase,Churn,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Total_Revenue,Avg_Order_Value,Total_Orders,Avg_Basket_Size,Monthly_Spend,CLV,Repeat_Purchase_Rate,Weekend_Ratio,Quarterly_Spend,Customer_Age,Loyalty_Score,Gender_Female,Gender_Male,Gender_Other,Country_Australia,Country_Canada,Country_France,Country_Germany,Country_India,Country_UAE,Country_UK,Country_USA,Preferred_Category_Beauty,Preferred_Category_Books,Preferred_Category_Clothing,Preferred_Category_Electronics,Preferred_Category_Grocery,Preferred_Category_Home & Kitchen,Preferred_Category_Sports,Preferred_Category_Toys,Preferred_Payment_COD,Preferred_Payment_Credit Card,Preferred_Payment_Debit Card,Preferred_Payment_Net Banking,Preferred_Payment_UPI,Preferred_Payment_Wallet,Cluster,Segment,PCA1,PCA2
C00080,2024-03-18,288,1,288,4,12905.8,1,2,3,6,12905.8,3226.45,4,5.75,740.2944550669215,1075.4833333333331,1,0.0,,53.0,4.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,Lost Customers,-1.543368842726059,0.008848278373120107
C00081,2024-12-28,3,0,3,7,19613.81,4,3,3,10,19613.81,2801.9728571428573,7,5.714285714285714,7004.932142857144,1634.4841666666669,1,0.2857142857142857,19613.81,31.0,0.9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4,Loyal Customers,0.05423613663862452,-1.5445793754429744
C00082,2024-12-29,2,0,2,5,6022.379999999999,5,2,2,9,6022.379999999999,1204.476,5,3.4,6022.38,501.865,1,0.4,6022.379999999999,48.0,6.4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,At-Risk Customers,-0.9990596597825953,1.2461695497338252
C00083,2024-12-25,6,0,6,21,43308.59,4,5,5,14,43308.59,2062.3138095238096,21,4.761904761904762,15285.384705882348,3609.049166666666,1,0.238095238095238,43308.59,65.0,5.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,VIP Customers,2.7974842265249213,0.6449537122343446
C00084,2024-06-07,207,1,207,5,14736.39,1,2,3,6,14736.39,2947.278,5,5.4,838.8836812144214,1228.0325,1,0.2,,32.0,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,At-Risk Customers,-1.0574272200811867,1.0119161826780585
C00085,2024-12-18,13,0,13,3,3808.68,3,1,1,5,3808.68,1269.56,3,6.0,3685.819354838709,317.39,1,0.6666666666666666,3808.68,25.0,1.8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,New Customers,-1.3817697808683456,-1.054135283911259
C00086,2024-09-08,114,1,114,2,2218.92,2,1,1,4,2218.92,1109.46,2,5.0,331.18208955223884,184.91,1,0.5,,31.0,5.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,-1.8676751818753452,0.598257754345005
C00087,2024-12-29,2,0,2,24,49506.9626,5,5,5,15,49506.9626,2062.790108333333,24,6.041666666666667,17269.870674418606,4125.580216666666,1,0.25,49506.9626,40.0,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,VIP Customers,3.467026634354857,0.4278263612568467
C00088,2024-04-13,262,1,262,5,9226.23,1,2,2,5,9226.23,1845.246,5,3.8,586.4129237288134,768.8525,1,0.6,,57.0,5.4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Lost Customers,-1.6306435265462185,0.7201623737768742
C00089,2024-12-15,16,0,16,14,27144.32,3,4,4,11,27144.32,1938.88,14,4.357142857142857,9360.110344827584,2262.026666666666,1,0.2142857142857142,27144.32,38.0,9.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,At-Risk Customers,1.1383639800986618,2.5426339379894745
C00090,2024-12-29,2,0,2,19,42901.06,5,5,5,15,42901.06,2257.9505263157894,19,4.789473684210527,16500.407692307697,3575.088333333333,1,0.3157894736842105,42901.06,33.0,8.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,VIP Customers,2.6566298227202507,1.9514467700874325
C00091,2024-11-13,48,0,48,3,3159.37,2,1,1,4,3159.37,1053.1233333333332,3,2.6666666666666665,1354.0157142857142,263.2808333333333,1,0.0,3159.37,62.0,1.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,New Customers,-1.548096091913252,-1.4059247164862845
C00092,2024-12-31,0,0,0,24,43032.85,5,5,5,15,43032.85,1793.0354166666666,24,5.5,14670.289772727274,3586.070833333333,1,0.125,43032.85,35.0,5.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,VIP Customers,3.0191339405207613,0.5431825309073159
C00093,2024-12-31,0,0,0,15,39061.81,5,4,5,14,39061.81,2604.1206666666667,15,4.933333333333334,13950.646428571428,3255.150833333333,1,0.2,39061.81,64.0,2.6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,VIP Customers,2.0455978019206893,-0.7436666729571713
C00094,2024-12-03,28,0,28,7,6278.7478,2,3,2,7,6278.7478,896.9639714285714,7,2.4285714285714284,2384.334607594937,523.2289833333334,1,0.5714285714285714,6278.7478,41.0,1.9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,New Customers,-0.9579530110770565,-1.014064069116694
C00095,2024-12-29,2,0,2,18,46276.28,5,5,5,15,46276.28,2570.9044444444444,18,6.111111111111111,16332.804705882354,3856.3566666666666,1,0.1666666666666666,46276.28,43.0,1.7,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,VIP Customers,2.7626132624050515,-1.2142300048091792
C00096,2023-12-29,368,1,368,3,6953.71,1,1,2,4,6953.71,2317.903333333333,3,6.0,390.6578651685393,579.4758333333333,1,0.3333333333333333,,42.0,0.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,Lost Customers,-2.3265240607984365,-1.536161979924156
C00097,2024-12-25,6,0,6,21,35871.9978,4,5,5,14,35871.9978,1708.190371428571,21,5.809523809523809,12229.090159090909,2989.33315,1,0.4761904761904761,35871.9978,62.0,3.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,VIP Customers,2.251537685372174,-0.5412022851904668
C00098,2024-02-14,321,1,321,1,2796.96,1,1,1,3,2796.96,2796.96,1,4.0,261.39813084112154,233.08,0,0.0,,58.0,2.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,Lost Customers,-2.600420591093103,-0.7195496800429136
C00099,2024-06-27,187,1,187,3,8108.860000000001,1,1,2,4,8108.860000000001,2702.9533333333334,3,5.333333333333333,458.1276836158193,675.7383333333333,1,0.0,,46.0,6.3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2,At-Risk Customers,-1.6053815186354055,1.1806430722079637
C00100,2024-12-18,13,0,13,20,44336.9426,3,5,5,13,44336.9426,2216.84713,20,5.8,15288.600896551725,3694.745216666667,1,0.35,44336.9426,32.0,4.2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,VIP Customers,2.761734022471407,0.04129623619764946
C00101,2024-12-24,7,0,7,11,17744.08,3,3,3,9,17744.08,1613.098181818182,11,4.0,6571.8814814814805,1478.6733333333334,1,0.2727272727272727,17744.08,62.0,7.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,0.2700962912619132,1.9156596500528273
C00102,2024-12-20,11,0,11,5,7422.18,3,2,2,7,7422.18,1484.436,5,4.4,2559.3724137931035,618.5150000000001,1,0.4,7422.18,18.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2,At-Risk Customers,-0.9425382989533357,0.5404022238992136
C00103,2024-03-25,281,1,281,2,5734.280000000001,1,1,2,4,5734.280000000001,2867.1400000000003,2,7.5,535.9140186915889,477.8566666666667,1,0.0,,42.0,1.5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,Lost Customers,-2.197595982863419,-1.2259089710059878
C00104,2024-04-21,254,1,254,3,2484.56,1,1,1,3,2484.56,828.1866666666666,3,4.333333333333333,242.79087947882735,207.04666666666665,1,0.6666666666666666,,24.0,5.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,Lost Customers,-2.2239681843912034,0.9886348185605872
C00105,2024-12-29,2,0,2,18,39235.72,5,5,5,15,39235.72,2179.762222222222,18,5.333333333333333,13847.901176470588,3269.643333333333,1,0.2777777777777778,39235.72,26.0,4.3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,VIP Customers,2.290155373763193,0.10562606620551114
C00106,2024-12-30,1,0,1,13,29997.7,5,4,4,13,29997.7,2307.515384615385,13,5.769230769230769,10974.768292682926,2499.8083333333334,1,0.2307692307692307,29997.7,41.0,4.3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,Loyal Customers,1.2701838297389272,0.13123359936328247
C00107,2024-12-30,1,0,1,13,24563.26,5,4,4,13,24563.26,1889.4815384615383,13,4.461538461538462,8470.089655172413,2046.9383333333333,1,0.1538461538461538,24563.26,18.0,2.6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4,Loyal Customers,0.8717132434013086,-0.7085750210550558
C00108,2024-05-18,227,1,227,2,10255.68,1,1,2,4,10255.68,5127.84,2,9.0,1018.7761589403974,854.64,1,0.5,,61.0,5.8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,Lost Customers,-1.6635927019313899,0.923186830331847
C00109,2024-09-15,107,1,107,5,16903.1,2,2,3,7,16903.1,3380.62,5,5.4,1134.4362416107383,1408.5916666666667,1,0.2,,25.0,1.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,New Customers,-0.6176849263374419,-1.142417629344374
C00110,2024-02-22,313,1,313,3,3273.4,1,1,1,3,3273.4,1091.1333333333334,3,4.666666666666667,229.44392523364485,272.78333333333336,1,0.0,,41.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,Lost Customers,-2.4055325499924916,-1.4738830136926593
C00111,2024-04-17,258,1,258,2,12414.6226,1,1,3,5,12414.6226,6207.311299999999,2,8.5,1055.067076487252,1034.551883333333,1,0.5,,28.0,0.6,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3,New Customers,-1.6599887537146922,-1.6910546765753767
C00112,2024-12-30,1,0,1,23,39919.95,5,5,5,15,39919.95,1735.65,23,4.695652173913044,13765.5,3326.6625,1,0.2608695652173913,39919.95,68.0,2.2,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,VIP Customers,2.694709461166492,-0.9530101347314626
C00113,2023-10-25,433,1,433,1,504.9,1,1,1,3,504.9,504.9,1,1.0,34.981524249422634,42.075,0,0.0,,34.0,2.7,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Lost Customers,-3.125521722872475,-0.6214011171929937
C00114,2024-03-06,300,1,300,2,225.36,1,1,1,3,225.36,112.68,2,3.5,14.026556016597512,18.78,1,0.0,,25.0,3.1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,Lost Customers,-2.6332201012748153,-0.4122330010193334
C00115,2024-12-27,4,0,4,11,30632.84,4,3,4,11,30632.84,2784.8036363636365,11,5.818181818181818,10443.013636363636,2552.7366666666667,1,0.0909090909090909,30632.84,52.0,4.2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4,Loyal Customers,1.1553575553667732,0.08111547179210878
C00116,2024-12-23,8,0,8,23,60960.51,3,5,5,13,60960.51,2650.45695652174,23,5.652173913043479,22033.91927710843,5080.0425000000005,1,0.2608695652173913,60960.51,52.0,8.2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,VIP Customers,4.2093288330731635,2.006261976835275
C00117,2024-12-31,0,0,0,14,23041.45,5,4,4,13,23041.45,1645.8178571428573,14,3.7857142857142856,8132.276470588236,1920.1208333333336,1,0.1428571428571428,23041.45,50.0,7.5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,At-Risk Customers,0.8868427060137034,1.7509497004660655
C00118,2024-08-26,127,1,127,2,4930.31,2,1,1,4,4930.31,2465.155,2,3.5,551.9003731343283,410.8591666666667,1,0.5,,22.0,5.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2,At-Risk Customers,-1.7181000978771088,0.6412753046611024
C00119,2024-12-22,9,0,9,7,14210.02,3,3,3,9,14210.02,2030.0028571428568,7,4.428571428571429,4900.006896551724,1184.1683333333335,1,0.5714285714285714,14210.02,59.0,1.3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3,New Customers,-0.3425060064389933,-1.3319471840757628
C00120,2024-12-30,1,0,1,23,41462.7904,5,5,5,15,41462.7904,1802.7300173913045,23,4.782608695652174,15745.363443037975,3455.2325333333333,1,0.3043478260869565,41462.7904,56.0,7.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,VIP Customers,2.855396635645991,1.9013240207909128
C00121,2024-12-28,3,0,3,18,32105.06,4,5,4,13,32105.06,1783.6144444444444,18,4.777777777777778,11070.710344827588,2675.4216666666666,1,0.4444444444444444,32105.06,58.0,2.3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,Loyal Customers,1.7661522324824515,-0.8807483695867635
C00122,2024-12-29,2,0,2,8,9234.6,5,3,2,10,9234.6,1154.325,8,4.125,3259.270588235294,769.55,1,0.25,9234.6,45.0,1.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3,New Customers,-0.5940277594866337,-1.2205624933998502
C00123,2024-12-24,7,0,7,19,34951.43,3,5,5,13,34951.43,1839.548947368421,19,5.105263157894737,12335.798823529414,2912.6191666666664,1,0.2631578947368421,34951.43,24.0,5.8,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,VIP Customers,2.060039422304987,0.866421009630378
C00124,2024-12-23,8,0,8,17,40976.81,3,4,5,12,40976.81,2410.400588235294,17,5.470588235294118,18347.82537313433,3414.7341666666666,1,0.2352941176470588,40976.81,26.0,7.8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,VIP Customers,2.350740249060722,1.856900158023898
C00125,2024-07-03,181,1,181,1,1532.18,1,1,1,3,1532.18,1532.18,1,2.0,253.95248618784527,127.68166666666669,0,0.0,,25.0,4.9,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,Lost Customers,-2.2109243232950666,0.495970083513753
C00126,2024-12-30,1,0,1,21,46982.7578,5,5,5,15,46982.7578,2237.274180952381,21,4.809523809523809,16779.556357142857,3915.2298166666665,1,0.3333333333333333,46982.7578,29.0,2.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,VIP Customers,3.041726902352915,-1.0679074235852017
C00127,2024-07-01,183,1,183,4,7550.309999999999,1,2,2,5,7550.309999999999,1887.5775,4,4.25,607.2635388739947,629.1924999999999,1,0.5,,51.0,4.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,New Customers,-1.5782168184538206,0.02816871018697198
